SampleID,DIL1,DIL2,DIL3,DIL4,DIL5,OA1,OA2,OA3,OA4,OA5
Gm50109,0,0,29.95725583,0,10.55372738,0,0,5.465751016,13.51828522,0
Gm50112,0,0,0,0,0,0,3.901248382,0,0,5.015824742
Gm50113,0,5.498035529,3.148475101,0,2.115870116,0,5.693921364,0,0,0
Gm50116,21.84461244,0,0,0,0,0,0,0,2.291731701,0
Gm50118,0,0,0,0,2.112218263,0,0.811371397,0,0,3.794184314
Gm50119,0,0,0,0,0,0,0,3.26836168,8.98049987,0
Gm50120,0,0.499235577,0,0,0,1.877305672,0,4.286001747,0,12.35265452
Gm50121,0,3.928101839,0,0,1.059516429,0,0,3.340857033,0,0
Gm50122,0,3.849330203,0,0,0,5.67588547,5.65121386,0,0,20.52300505
Gm50123,0,0,0,6.987341645,4.294632144,0,0,0,0,0
Gm50124,0,0,0,0.992863878,0,0,5.759116445,0,0,0
Gm50125,0,1.971783328,0,2.934609097,0,0,0,2.175784321,0,0
Gm50126,0,0,38.4524321,0,5.336377922,0,0,1.115986431,0,0
Gm50127,0,2.475800558,0,0,1.067656586,0,0,0,0,0
Gm50129,0,0,0,9.75233623,3.122321113,0,4.004104478,16.27105995,0,6.243553319
Gm50131,0,0.976746177,3.067748482,7.838219618,1.046013273,0,2.424894967,0,6.774666389,0
Gm50135,0,0,0,0,0,0,0,0,0,0
Gm50139,0,0,0,0,0,0,0,0,0,0
Gm50141,0,3.406334367,0,0,0,0,0,12.18032742,0,0
Gm50144,0,1.504375853,15.76626424,0,0,0,0,1.094019107,0,0
Gm50148,0,1.489348832,0,0,7.432327868,0,0,0,0,2.567861741
Gm50150,0,0.988772086,0,0,0,0,5.827088579,0,0,0
Gm50154,0,0,0,0,0,0,0,0,0,2.598189018
Gm50155,0,0,0,0,0,0,0,0,0,0
Gm50156,0,2.917726113,0,0.989447967,0,0,0,0,0,5.25749858
Gm50157,0,2.519347918,9.495773129,0,0,0,0,0,0,0
Gm50158,0,0,0,0,0,0,0,0,0,0
Gm50159,0,0,0,0,8.452190776,0,2.416451155,0,0,9.993407981
Gm50160,0,0,0,0,0,0,0,0,0,0
Gm50168,0,2.006333579,0,0.96662089,0,11.26259059,2.400401436,2.15702193,0,0
Gm50173,0,2.986497516,0,7.813208461,0,20.68729344,0.803284661,0,0,0
Gm50174,0,0,0,0,0,0,0,0,0,0
Gm50175,0,0.495166747,0,0,0,0,2.500100574,0,0,0
Gm50176,27.16767345,4.518798788,0,0,6.311460313,0,15.17651866,4.299555033,0,7.42572658
Gm50177,0,1.428164541,0,7.753607121,0,0,13.59514364,0,0,0
Gm50178,0,0.465933095,0,0,0,0,0,0,2.26874001,15.02272314
Gm50179,0,0,0,0,0,0,0,0,0,0
Gm50180,0,3.921772182,0,5.979545689,0,0,6.611283671,0,7.003412593,0
Gm50183,10.82006593,5.019154786,0,6.802957048,13.68287103,1.881879914,0,0,0,0
Gm50184,0,0,0,0,0,0,0,0,0,0
Gm50185,0,0.994326397,0,0,0,0,0,0,0,0
Gm50188,0,4.168600023,0,0,0,0,0,0,0,0
Gm50189,0,0,0,0,0,0,0,0,0,0
Gm50190,0,0,0,0,0,0,0,0,0,0
Gm50193,0,0,0,0,0,0,0,0,0,0
Gm50197,0,4.318261439,0,0,0,0,0,0,0,0
Gm50198,0,0.48617209,0,6.810557262,0,3.743913698,9.616342586,0,11.18766031,0
Gm50200,0,0,0,0,5.36612999,0,0,0,0,0
Gm50204,0,2.388792159,0,0,0,0,12.83576759,3.259210271,0,0
Gm50208,0,0.957331986,0,0,0,0,0,8.520187773,0,0
Gm50213,0,1.962872835,0,0.988887081,0,0,0,0,0,0
Gm50219,0,0.99599853,14.0633739,0,4.255573206,0,0,0,0,0
Gm50220,13.34305218,4.937440072,0,7.800245375,0,0,2.402978452,5.423070735,0,0
Gm50224,0,0.493441551,0,0,3.126339982,0,5.601529982,0,8.92850491,0
Gm5023,0,1.979521359,0,0,0,0,4.783618065,0,0,0
Gm50231,0,0,0,0,2.173093456,0,0,0,0,0
Gm50233,0,0,0,0,3.167451673,0,0,0,0,0
Gm50234,0,2.434625908,0,0,6.302669202,15.21391215,5.696039243,3.311304056,0,0
Gm50235,0,0,0,6.844244847,3.12830175,0,4.847936084,0,0,0
Gm50239,0,0,0,0,0,0,0,0,0,0
Gm50243,0,1.992880731,0,0.961586405,5.219481629,11.19292419,0,0,0,0
Gm50246,24.46599917,3.491674763,23.81952824,5.710841281,5.255223777,13.10239631,0,2.138425264,4.436632002,1.232265232
Gm50247,0,7.863738282,0,2.930490665,0,35.66886302,5.615617825,0,0,1.25091103
Gm50253,0,0,0,0,0,22.42291052,0,0,0,0
Gm50257,0,0,0,0,0,1.870855524,0,0,0,0
Gm50258,0,0.494288521,0,0,13.75526581,0,4.904059902,0,0,1.279450346
Gm50259,0,0,0,6.084098705,0,0,0,0,0,0
Gm50262,0,0.976522126,0,0,0,0,0,0,0,0
Gm50263,0,0,0,0,0,0,0,0,0,0
Gm50264,0,1.532285508,0,0,0,0,0,0,0,0
Gm50266,0,0,9.245793423,1.928004811,4.131603839,0,1.58450378,0,11.05005819,0
Gm50267,0,0,0,0,0,0,0,0,0,0
Gm5027,0,0.489732652,0,0,2.099072628,0,0,2.201901278,0,0
Gm50272,0,0.972617155,0,2.918309731,0,0,0,0,0,0
Gm50274,0,0,18.74235663,0,3.283401245,0,0,0,0,0
Gm50279,0,1.960645929,0,0,0,0,0,6.68476281,0,0
Gm50280,0,0.492223793,0,0,0,0,0.818948483,0,0,0
Gm50283,0,1.507486209,0,0,0,0,0,0,0,0
Gm50286,0,0,12.9719493,0,0,0,11.40933189,0,0,0
Gm50289,0,0,28.10006667,1.974294964,7.37404594,0,0,0,0,0
Gm50296,0,0,0,3.893947016,0,0,1.599191449,4.332068336,6.69786255,3.740410546
Gm50297,0,0,0,0,0,0,0,6.665390124,0,0
Gm50300,0,0.489379573,0,0,0,1.94213914,8.230489679,0,0,0
Gm50303,0,1.498569002,0,0,9.427603128,0,0,0,0,4.957191125
Gm50305,0,0,0,0,0,0,0,0,0,0
Gm50307,51.64677402,1.006071501,38.13827409,0,5.267561779,0,1.601411958,0,15.61551647,0
Gm50308,29.69929139,0,15.72918707,0,6.32654094,9.46970643,10.52428245,0,0,0
Gm50310,37.77526411,0,0,5.970416513,1.061190881,0,0,8.916529563,0,0
Gm50313,0,0,0,2.835926119,0,0,4.689376307,0,0,0
Gm50318,0,0,0,0,0,0,15.8363465,0,0,0
Gm50319,0,6.991551824,0,10.56752114,0,3.735707084,18.30718985,1.072443931,0,2.467513722
Gm50320,0,0,0,0,0,0,0,0,0,0
Gm50325,0,3.484191525,0,20.89627989,0,13.0865353,11.12485472,37.36360107,0,3.691466
Gm50326,0,0,0,3.906108854,0,0,0.810294531,0,0,0
Gm50327,0,2.917608979,0,4.949735188,3.166108433,0,0,0,0,0
Gm5034,0,4.977759824,0,9.684271107,4.182646995,0,7.186504391,5.393868907,0,4.956300856
Gm50342,0,3.355895738,0,0,0,0,0,13.10339035,0,0
Gm50343,0,0,0,1.895898973,0,0,0,0,0,0
Gm50344,0,0,0,0.984266491,0,0,0,16.52586955,2.268824983,0
Gm50347,0,4.003531259,23.72814232,0,1.048155582,0,7.166010509,16.0774163,42.14990187,1.233815288
Gm50349,0,3.976940592,0,0,4.353692366,0,0,0,0,0
Gm5035,0,0,15.7480997,1.895916975,0,0,10.27502001,6.376654043,0,0
Gm50352,0,1.500057444,0,2.908254562,0,11.25879793,0,0,0,18.62581301
Gm50355,0,0,0,0,0,0,6.036242744,0,0,0
Gm50357,0,6.176315196,0,2.89821951,0,0,0,0,18.08718011,0
Gm50359,0,0,0,0,0,0,0,0,0,0
Gm50360,13.34530164,0,0,0.982525815,0,0,9.687101704,9.862546364,0,1.261476093
Gm50363,0,1.49400684,0,0,1.080527061,0,0,0,0,0
Gm50364,0,0.982271305,0,0,3.146103936,0,14.22258449,0,0,0
Gm50365,0,0,0,7.83879687,1.045860472,0,13.68747405,5.45392631,0,10.04410634
Gm50366,21.39804585,0.987763116,0,0,3.155480728,0,0,0,0,0
Gm50367,0,0,0,0,1.049069333,1.873299701,0,0,6.670144186,0
Gm50369,0,4.88892676,0,11.76983822,3.141378425,3.781995432,5.664107981,8.78324658,0,5.065012424
Gm5037,0,6.443080578,0,0.966067416,4.167357265,5.597986387,10.34814143,5.379804641,0,7.413619341
Gm50372,0,0,0,0,0,0,0,2.160079695,2.225512922,0
Gm50374,0,2.472977744,0,0,2.163665446,0,4.995301769,0,0,0
Gm50379,0,1.495513024,0,0,0,0,0,0,0,0
Gm5038,0,3.497684105,0,0.95347934,8.402131556,5.613703934,11.14241587,0,13.30942865,4.930418964
Gm50380,0,2.510801026,0,0,0,0,2.428748066,4.381544783,0,0
Gm50381,0,0,0,0,0,0,0,0,0,0
Gm50382,5.361557472,4.484982301,39.05364957,7.961335062,5.314622542,0,0,0,0,0
Gm50385,0,1.981902357,0,6.907737313,0,0,0,0,0,0
Gm50387,0,18.1948234,0,22.5423264,1.05401034,0,6.344310786,40.39345001,37.63551182,0
Gm50388,0,0,0,0,34.81377434,0,0,63.74620731,11.07047941,3.681640485
Gm50389,0,0.517006142,0,0,0,0,0,0,0,0
Gm50390,0,0,0,0,0,0,8.906351503,19.71625366,6.773521408,0
Gm50391,19.06627917,8.942556123,0,0.948307956,2.105901022,0,0,0,0,4.926701768
Gm50392,0,1.003034838,4.737348275,0,0,0,6.422222306,9.753155528,0,0
Gm5040,0,4.511443901,0,6.726700111,0,0,0,0,0,0
Gm50400,26.728623,1.48048759,0,0.980513201,0,1.884235115,2.415219059,0,6.744121168,0
Gm50404,0,0,0,0,2.150216548,0,0,0,0,1.292511194
Gm50406,0,0.499894045,34.65289516,0,0,0,0,0,0,2.545587295
Gm50407,0,1.499367029,0,6.678948005,2.098331932,0,0,16.04613704,6.651105297,0
Gm50408,0,0,0,0,0,0,0,0,0,0
Gm50409,0,2.001533854,0,4.785491831,1.048361433,0,3.980262783,3.213690577,8.871636784,4.933650697
Gm5042,0,0,0,3.9055414,2.08419312,0,8.816442376,0,0,0
Gm50420,0,0,0,0,0,0,0,0,0,0
Gm50421,0,0,0,0,0,0,0,0,0,0
Gm50422,13.24498421,1.958571953,0,10.80307436,2.097027852,0,1.62013435,20.88717447,0,0
Gm50425,0,0.979894075,0,3.909025672,3.128502091,0,0,1.089456467,0,0
Gm50426,0,0,0,0,3.213324594,9.725826546,0,0,0,0
Gm50427,0,2.942467515,0,0,0,0,0,7.80875339,0,0
Gm50428,0,2.448233043,0,0,2.121695508,15.41225623,3.286759709,10.01896103,0,0
Gm50429,27.08335976,2.006604415,0,0.962742935,1.050426492,0,1.597501487,0,0,22.28295483
Gm5043,0,12.00068088,0,10.53271037,3.141830521,0,0,0,0,0
Gm50432,0,0.501427329,0,0,0,30.12833151,8.032868198,0,0,0
Gm50433,0,3.864511948,0,1.581051627,20.93877386,13.57190453,3.544757042,8.630951016,0,0
Gm50434,0,0,0,0,0,0,0,0,0,0
Gm50435,0,0,0,0,0,24.54418394,0,0,0,13.83297375
Gm50438,0,1.508747888,0,0,2.120449537,0,0,0,0,0
Gm50439,0,0,0,0,0,0,0,0,0,0
Gm50440,0,1.945660282,7.635112874,2.923771147,0,0,0.802828801,0,0,21.37658656
Gm50443,0,1.982658091,3.12360933,0.985371278,0,0,7.284216166,0,0,0
Gm50444,0,6.505304986,0,2.872067371,5.241511749,1.870252263,7.16489809,0,0,0
Gm50447,0,0,0,4.84882784,3.104788187,0,0,0,0,0
Gm50448,0,5.962039177,0,0,7.320469764,20.62218834,1.601699865,0,13.39899332,0
Gm50453,0,2.887861438,0,0,2.082618031,0,0,15.30210044,0,0
Gm50454,0,0,0,0,0,0,0,0,0,0
Gm50456,0,0,0,0,0,0,0,0,0,0
Gm50457,0,1.998280469,0,11.43929177,12.60193517,22.45204785,0,4.278677454,0,22.18363768
Gm50458,0,0,0,0,2.111634449,0,0,0,0,0
Gm50459,0,0,0,0,0,0,0,0,0,0
Gm5046,0,2.9745357,0,7.737399182,7.296509964,0,23.90105495,8.616731101,0,0
Gm50460,34.93585282,7.956588021,0,0,5.245919711,15.07188138,1.610227834,6.540258979,20.21589392,16.29409402
Gm50461,0,0,0,0,0,0,0,0,0,0
Gm50463,0,0,0,2.957414996,0,0,0.814718003,0,0,0
Gm50464,0,0,0,0,0,0,0,0,0,0
Gm50466,19.00617292,0,0,0,3.200436495,0,2.463610885,0,4.595493079,0
Gm50468,0,0,0,0,0,0,0,0,0,0
Gm5047,0,1.003299164,0,4.808104468,7.354212958,0,4.790835726,0,0,0
Gm50470,21.8656095,0,0,0,21.12828605,0,0,0,0,0
Gm50471,0,0,0,0,0,0,0,0,0,0
Gm50472,26.45703477,0,0,0,2.075773996,0,4.781659559,2.171801825,0,6.345541193
Gm50473,0,0.499633829,0,0,3.152583983,13.17849033,10.44215523,41.2719264,6.719282466,0
Gm50474,0,6.950285642,0,0,2.087482916,20.56579355,3.19083763,15.09772101,0,3.714621439
Gm50476,0,0.500722756,0,0,0,17.06824692,0,0,0,0
Gm50478,0,0,0,0,0,0,0,0,0,0
Gm50479,0,0,0,0,0,0,0,0,0,0
Gm50480,0,0,0,0,0,17.16563193,0,0,0,0
Gm50481,0,3.964674922,0,2.837270102,9.416362243,0,1.583155134,19.139595,46.34750608,0
Gm50482,0,0,0,0,0,0,0,0,0,0
Gm50483,0,0.490044254,0,7.83452749,2.092092138,0,0,10.9416986,0,0
Gm50487,0,0,0,0,6.442555634,0,0,0,0,14.18665483
Gm50488,0,0.990978435,0,0.966504305,0,0,0.796214252,0,0,0
Gm5049,0,5.931712128,3.177889144,0,21.05640859,0,16.67356958,8.521616396,22.15326555,6.145694338
Gm50490,0,0,0,8.691903049,0,7.501761033,0,1.07755824,6.680792241,0
Gm50491,0,2.973469586,0,6.847219772,0,0,0,10.88013636,6.723869212,0
Gm50492,0,5.404467071,22.25685724,0.938484155,3.162447593,0,6.342768683,6.375438008,17.70801443,18.40687878
Gm5050,0,3.502180446,0,0.960310295,2.095191084,0,0,11.80277981,0,1.234692455
Gm5051,0,1.486142788,0,7.867224567,9.446806469,0,10.49485296,0,2.254189377,0
Gm5053,2.724676279,12.84397459,0,9.432645638,5.265789848,11.22786628,6.351667767,10.6503032,24.3698489,0
Gm5054,0,0,59.21058136,0,3.15188903,0,4.044440882,0,0,0
Gm5055,0,0.994797917,0,0,1.047021807,0,1.603813212,5.425001294,0,6.232019727
Gm5058,0,0,0,0,2.111634449,0,0,0,0,0
Gm5060,0,0,0,1.93711108,4.170252009,3.73668441,0,0,0,0
Gm5063,0,8.49576656,0,2.860841512,6.303655082,0,3.184375776,0,0,1.232912803
Gm5064,0,7.895655794,0,7.538293881,17.8901289,0,17.45196444,1.064063418,0,6.139991334
Gm5065,0,8.826841819,0,3.608054149,13.65945079,8.570967799,10.52433176,0,6.766520619,0
Gm5066,0,3.507632739,0,9.594572104,4.198047383,0,9.567534967,0,0,0
Gm5067,8.149186795,8.982813536,0,1.904376086,4.201130464,11.22505312,11.13730284,36.34880426,31.04433731,3.695845641
Gm5069,73.5292253,10.52519453,156.3320653,31.8257043,24.36358198,10.83249957,19.74094162,10.29049068,6.41500365,17.80374264
Gm5070,0,2.990112032,26.81652425,2.858593327,0,5.588611154,1.585879068,0,0,19.65460577
Gm5071,0,0.998494322,1.588969222,1.905249354,1.051678695,0,0,0,0,0
Gm5073,0,1.006303096,0,0,0,0,3.202452563,4.311073866,0,2.481156833
Gm5075,0,0.990023877,0,1.928738326,0,0,0,0,0,0
Gm5080,0,3.003259695,0,9.629733183,4.192742785,1.872204304,0.797830116,9.674826863,17.77950564,0
Gm5093,0,0.500966687,0,0,0,0,3.251937137,0,0,1.266963986
Gm5096,0,11.82975957,0,0,19.99923459,31.78485375,8.723490072,0,28.77154721,2.45519777
Gm5100,0,0,0,0,2.08379984,0,2.392284364,8.631101054,0,7.434080351
Gm5105,0,1.973436405,52.37280262,0,1.051654282,0,0.792863334,0,0,19.63811472
Gm5108,67.0383412,47.63579042,54.66146807,55.73579966,74.3301891,52.63695594,38.56149164,33.71790968,17.93063547,73.78942587
Gm5110,0,0.499598726,4.774248166,0,5.266975898,0,3.189372314,0,0,9.877630045
Gm5113,215.6799756,118.0661716,208.3519709,146.0129914,156.1408787,168.3832276,162.44459,145.416495,141.6298567,176.5906382
Gm5114,2.728237397,5.893280497,0,18.76238406,13.70661629,0,6.342562752,23.37378748,11.06771558,29.4495244
Gm5116,0,0.498195188,0,0,0,0,0.814789133,0,0,0
Gm5117,0,7.37454488,0,0.939047067,0,0,3.964465738,4.251111752,4.426923498,0
Gm5119,0,0,0,6.808542591,0,0,9.62377834,1.083476665,0,0
Gm5120,24.54575259,4.428088127,44.51628074,10.33702777,11.59454596,3.742246516,10.31173249,12.75946533,0,3.683226179
Gm5121,0,3.495339344,15.7126829,3.888509443,0,3.756897623,14.42506629,0,0,8.706044161
Gm5124,0,0.998209127,0,9.531472758,2.000904666,0,3.958492748,2.154661499,2.242256799,17.49148188
Gm5125,0,0,0,0,0,0,1.604442451,5.420854814,0,0
Gm5127,0,1.927610171,0,17.48439138,1.028614158,0,0,0,0,0
Gm5128,0,0,0,24.62985743,7.522147098,0,0,0,0,19.10755454
Gm5130,0,2.489876451,0,0,4.185246351,0,5.55123525,0,0,0
Gm5131,0,5.951146001,0,12.30574104,1.050452438,9.344184701,7.937927162,0,0,0
Gm5133,0,1.992301147,0,0,0,0,1.594819142,1.070588712,0,0
Gm5134,0,2.847643669,89.6739775,6.216489141,3.491435646,7.745068874,4.595402393,11.43764676,0,7.112513995
Gm5135,16.56930983,0,0,0,0,0,0,0,0,0
Gm5136,0,1.485610123,0,9.453706397,9.467872894,0,6.352834656,6.39457787,0,15.98251126
Gm5138,0,1.985818631,0,0,0,0,0,0,13.23317794,0
Gm5139,0,0.480388209,0,0,2.101238745,0,0,0,0,0
Gm5141,1.635324067,25.30165638,40.97824128,94.83432469,44.03032919,28.03221648,32.30805589,31.83239034,18.49963691,180.7944543
Gm5142,0,0.496993329,0,1.935370499,1.044304314,0,3.190785312,16.16975708,6.671758467,0
Gm51440,0,0,0,5.869665575,0,0,0.803545273,0,0,0
Gm5145,0,0,0,0,0,18.64087394,0,0,0,0
Gm5147,13.56560639,6.025754185,17.44625846,17.3328809,5.258075248,0,0,0,0,4.955382927
Gm5148,5.731789684,10.46283104,0,59.69481673,26.87502786,26.75729379,24.24834623,63.14169943,65.80893418,4.299228822
Gm5150,21.78674395,5.06674042,1.245986049,3.71951203,4.8154773,4.291985762,11.84864719,15.96297084,10.17778878,0
Gm5152,0,6.122382781,5.756439645,13.4471229,6.950905545,2.262579753,10.02002082,2.72901769,0,0
Gm5154,0,0.50447878,0,0,0,0,0,0,0,0
Gm5155,43.66485316,8.831575643,19.08263755,62.79901021,29.5298982,14.9676259,43.59740242,33.98635302,26.56047765,3.680410455
Gm5157,0,2.471137529,0,0,0,0,0,0,0,8.602004844
Gm5159,20.39486261,17.27646089,0,0,6.109348836,10.85617852,3.454748254,8.496572067,5.62835219,0
Gm5160,27.0541281,0,0,7.967262184,2.125958883,0,0,0,0,0
Gm5161,0,5.000961381,0,0,0,5.607587895,5.569433923,0,0,11.09425201
Gm5166,0,6.571260034,0,0,0,0,3.262347673,0,0,0
Gm5168,0,0,0,0,0,0,0,0,0,0
Gm5169,0,0,0,0,0,0,0,0,0,0
Gm5171,27.2578956,6.942014046,0,0,2.107342856,20.60747483,0,2.134638451,17.74859879,1.231258169
Gm5173,5.423731692,3.994077768,15.84641896,2.858605415,0,13.0818823,2.384952482,6.412633146,0,0
Gm5174,0,3.96329095,31.78678633,16.07842373,6.31709958,22.46282759,0,13.86347793,0,0
Gm5175,0,6.870133021,0,6.061913616,13.87039115,3.608478938,3.572186945,2.053554656,0,0
Gm5176,0,1.947989038,12.07489857,12.3937953,0.687525557,24.46435529,12.98964472,0,0,36.07013652
Gm5177,0,19.68097741,55.17155387,3.759814065,11.84874543,3.002673551,123.0366353,17.04350696,23.08880531,5.906297404
Gm5178,0,0.499207281,52.19316649,12.39538882,8.376216484,0,12.7096718,6.410086336,2.21345994,0
Gm5181,0,0,0,1.913696657,8.431819336,0,11.98048507,0,0,0
Gm5182,2.731470213,0,0,0,0,1.871561859,0,0,0,0
Gm5183,0,5.456916234,0,0.965605217,1.042245471,5.598062329,0,3.226817398,6.657500697,3.706285428
Gm5184,21.7911373,7.406044129,0,3.771103231,0,9.353376936,5.555593,20.22718552,0,9.828770916
Gm5185,0,0,0,3.896682811,4.202712301,0,4.013644144,13.02008557,0,0
Gm5186,0,5.508987411,58.75805845,10.51851052,2.102154748,16.86148373,2.391401698,0,0,0
Gm5187,10.87260986,1.998780668,34.93759341,2.860393383,3.153057734,7.489393449,11.94401659,0,2.219390817,11.09813636
Gm5189,0,0,0,1.989585995,0,0,0,0,2.326614075,0
Gm5190,0,0.485774756,0,4.889236243,0,5.664192351,0,24.11788312,0,0
Gm5191,0,2.98141435,0,14.22677053,8.41975541,0,0,0,0,6.15712653
Gm5194,8.104178902,4.006409663,15.79017912,0,8.389947445,0,6.38621929,13.98304045,8.894720919,13.61079463
Gm5195,0,3.999340649,0,3.877651024,1.048998131,0,0.800394042,0,0,31.04085803
Gm5197,0,1.494416307,33.43203227,0,1.054166712,0,0,14.9807261,0,0
Gm5199,0,2.466263975,0,7.850111464,3.142110231,3.772074828,0,6.55415827,0,0
Gm5200,0,11.91269349,38.1046668,15.15880073,6.30849214,20.57588125,6.356063915,3.200222335,13.29481623,19.68240945
Gm5203,0,3.513594209,0,0,2.10257858,0,14.37604315,2.150288935,0,11.13816721
Gm5204,0,6.501830669,0,1.913115368,0,0,3.182736636,21.41382241,0,2.46560369
Gm5205,2.721453164,8.001412257,0,0,29.46282327,52.48362777,20.7238561,18.21038235,0,1.234356379
Gm5206,0,0.986328788,0,6.621352627,0,0,10.77093587,11.15521755,3.813391006,1.394392763
Gm5207,5.448606337,2.966891768,28.6074058,22.65906054,6.318248618,5.614493438,11.91279934,10.65500994,15.51115341,0
Gm5209,0,0,0,3.878612308,0,0,8.827423896,0,0,0
Gm5210,24.49523408,5.999994589,7.950464914,0,10.52329785,3.748951139,3.18824641,2.142292857,0,6.171660273
Gm5212,0,3.509411952,0,3.849811378,4.199057145,5.622023503,0.798356349,0,2.22390299,0
Gm5213,0,3.465995228,0,0,18.79411819,3.748581914,0,13.01107077,4.467988371,0
Gm5214,0,5.489817875,0,0.962078703,0,7.471644654,3.981368342,5.366660582,0,7.406562565
Gm5215,0,0,0,0,0,0,1.612023794,0,0,0
Gm5216,0,12.8469935,11.12039652,42.45508879,2.105266933,26.18902225,23.01950316,1.064896413,11.07398959,7.372897067
Gm5217,0,5.929522602,0,14.15070806,9.458564353,22.41889905,21.4104078,0,6.636828677,6.138191081
Gm5218,0,0,31.37305159,0,11.6229932,0,0,6.612535149,0,0
Gm5219,0,8.894850571,0,5.660916492,3.155688501,14.95695299,6.347589293,2.129152961,15.49618763,13.51171034
Gm5221,0,3.495983099,0,16.20190884,0,7.480649461,3.181817188,13.90079875,0,0
Gm5223,2.719781138,1.984335997,0,0.946924698,7.359902307,1.870331607,11.91517872,9.597937515,0,7.379273086
Gm5224,0,0,0,0,1.038281522,0,0,0,6.748225556,0
Gm5225,0,0.497817843,0,0,0,9.464349128,0,0,0,0
Gm5229,0,0.488450476,0,0,0,0,0,8.815711384,0,0
Gm5230,5.402163511,0,0,0,5.262392591,0,0,10.85533093,0,18.7014393
Gm5231,0,9.993237705,0,0,4.216224155,9.383587056,22.33554665,0,0,0
Gm5232,0,0,0,4.850980411,0,1.872061009,0,0,0,4.961026937
Gm5234,8.175144563,6.412058273,0,2.825685903,20.01193649,37.41792382,4.761344369,13.83516819,37.64856397,2.456787714
Gm5236,0,0,0,1.89903424,0,0,0,0,0,3.660892019
Gm5237,0,7.955201241,0,0,0,0,10.33973152,21.36070923,6.654045599,16.00962757
Gm5238,0,1.006147959,0,0,0,0,0,0,0,2.564720387
Gm5239,0,0,0,0,0,0,4.790679633,0,0,0
Gm5240,0,10.5318215,0,0,18.92927454,16.87572719,26.33367232,26.83353691,17.78863247,0
Gm5241,0,1.993495121,0,1.902022495,5.25422957,7.484680824,1.590808505,1.068639357,0,0
Gm5242,5.441016101,8.938397775,12.70534885,14.21741969,2.10342715,44.90686471,21.45897583,43.75210755,8.866101032,11.07515009
Gm5244,0,1.501728232,0,19.26072822,1.048254372,0,16.75553016,18.2758703,48.89684395,0
Gm5246,0,4.497022421,0,3.81391736,2.100532889,22.45481574,18.30539749,0,17.74590487,9.860837928
Gm5248,0,4.985153049,0,1.922894932,0,5.598566533,6.36427794,11.79708907,13.29669157,0
Gm5249,0,0,0,0,1.055148068,13.26154138,0,0,0,0
Gm525,0,1.064799222,22.54970911,6.166491288,0,0,6.517437217,0,0,14.1783243
Gm5250,2.72579486,0.492852707,0,0,0,0,0,0,0,0
Gm5251,0,0.979437913,0,0,0,0,0,4.332356951,0,0
Gm5252,0,3.00225385,0,3.822110791,4.199110713,3.742820987,6.370352208,0,4.437875637,4.933734483
Gm5253,0,5.992931095,0,0,0,16.85776712,4.778380574,16.05256674,0,0
Gm5254,0,6.489815773,0,5.715552358,3.148560666,0,4.77155018,4.275822931,2.216530249,6.158095067
Gm5255,0,8.995411702,0,0,0,0,2.403362378,9.739791746,8.932288552,1.242980859
Gm5256,0,3.494728756,0,18.12824047,5.233283618,0,4.766126078,6.411428395,0,4.922246124
Gm5257,43.31719865,5.512760754,56.97427269,7.68960232,9.44557089,7.493194898,3.989236874,9.669880943,0,14.83771
Gm5258,30.69914602,0,16.10285335,0,0,0,0,0,0,0
Gm5259,0,0,7.913497732,4.802291456,0,1.872786477,2.392450772,5.369069655,2.221810407,13.59490013
Gm5260,0,0,4.767061749,5.733270695,3.154876451,0,19.13270463,10.7174774,4.443360375,0
Gm5261,0,0.500187672,11.03192186,4.824673543,0,0,0.798338035,0,0,0
Gm5262,0,3.995533749,33.33843453,8.576678738,3.151972684,0,7.959406316,0,48.8074409,3.697848843
Gm5263,0,1.991888866,0,0,6.285890467,0,0,5.416858205,0,0
Gm5264,0,0,0,0.959527371,0,7.49970337,7.182655612,0,0,4.946171731
Gm5265,0,1.465540613,0,0,4.215485725,20.98736767,0,1.107368524,0,0
Gm5266,13.59774697,3.48072436,9.527608637,1.898026044,1.051384812,16.84018239,18.28519627,14.94761609,2.216869463,4.923957907
Gm5267,0,6.491401485,0,0,11.5745039,0,32.66181151,41.74480833,0,11.10257674
Gm5268,0,3.001133236,0,4.773820004,4.201405147,0,2.389018117,0,0,12.33365181
Gm5269,0,4.511788789,1.5808224,4.819845598,2.099484233,1.874902836,11.1842273,0,0,7.429462653
Gm527,0,5.933435383,20.82988365,3.670330611,13.8212083,0,0,22.81904396,0,15.267913
Gm5270,32.62493387,5.495706448,0,6.672754442,8.409578595,1.872564763,17.51837101,0,0,13.56461699
Gm5272,0,5.492245833,0,6.66904388,2.09971461,31.79704177,4.772779437,0,0,11.08736131
Gm5274,24.53264301,1.001792152,46.1845933,0,9.485490731,5.632329259,0,0,0,1.236350278
Gm5276,0,2.989777919,0,1.901665614,7.350709645,3.740085828,15.90001052,16.02271173,4.432483085,4.924378649
Gm5277,8.192489511,0,0,0,1.065779495,1.912898534,0.817307445,0,0,0
Gm5278,0,5.488068299,0,0,5.259758256,1.888258588,1.613579069,0,0,10.04396394
Gm5279,0,3.016783372,0,3.868600777,17.89895413,0,0,0,0,1.242108627
Gm5281,0,14.28130002,28.6076221,24.45329614,3.160598689,46.76788299,15.071358,9.571737774,15.49828469,20.87296173
Gm5283,35.06571152,3.4526663,0,0,2.128636501,0,4.947666576,2.237332061,0,0
